parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10
1.9229572,-1.5011677,-3.0254588,-3.3154263,-1.942999,-0.21068168,0.35295,-0.635345,-0.6692145,0.005530953
0.6628324,-1.0610385,-1.8664688,-2.1399767,-1.5491439,-0.8682435,0.26212072,-0.44951862,-0.38610277,0.61063296
1.1494967,-1.1568732,-2.0497155,-2.1701827,-1.4020927,-0.034971625,0.5854899,-0.3912417,-0.19195703,0.77318424
0.36168745,-1.3273365,-2.346818,-2.5786,-1.7638539,-0.5920556,0.61303264,0.53059286,0.4941922,0.6198121
1.0964637,-0.7972904,-2.191276,-2.2236094,-1.9655467,-0.65690863,0.36149397,-0.006600894,0.26232687,0.981887
0.81322926,-0.7027271,-1.8235165,-2.6186776,-1.2078096,-0.26816124,0.26637772,0.24970755,0.31962195,0.36561012
0.47938174,-1.6616755,-2.767582,-2.6309164,-1.4613456,0.013378452,0.6885993,-0.11781516,0.11796764,0.33588055
0.68545794,-0.84366393,-2.0692112,-2.474445,-1.2225225,-0.33123645,0.18870154,-0.28966153,0.03070646,0.0604454
1.6783476,-1.4891548,-2.1360912,-2.2271485,-1.6814847,-0.3510082,1.0344895,0.22578323,-0.36268178,0.18958728
0.45231378,-0.68684995,-1.5652304,-2.2553883,-1.339085,-0.91642165,0.46525478,-0.03337658,0.16294554,0.78659046
0.78061634,-0.8318023,-2.1479068,-1.6500779,-1.1687453,-0.07267384,0.73984414,0.026465628,0.11598145,0.54860955
0.9771013,-0.5393421,-2.4223523,-2.688338,-2.1843843,-0.863294,0.64779425,-0.05865814,-0.15472125,0.91937083
0.5614379,-0.47589993,-1.8574731,-2.143296,-1.780193,-0.37144348,0.44943708,-0.02518255,0.35716406,1.5119603
0.9539642,-0.6098714,-1.485164,-1.5804236,-1.668328,-0.58091265,0.5672477,0.15293185,-0.060048874,0.76412445
1.6510535,-1.2613082,-2.5712962,-2.0913217,-1.6323777,0.36712933,1.0480981,0.00035993566,-0.45951888,-0.04448611
0.9642017,-0.9732366,-1.1875201,-1.5983219,-1.0349628,-0.8415445,0.23082817,-0.07466788,0.21913224,0.5514296
0.14697137,-1.2513163,-1.9198807,-1.7365327,-1.4187474,-0.42152,0.5243412,-0.29766515,-0.36798173,-0.087507874
0.5490102,-0.5863177,-0.8081611,-1.5347843,-0.6251056,-0.12975551,-0.004348195,0.15973665,-0.023377832,0.6812519
1.0071987,-1.1129061,-1.9833152,-1.9474552,-0.9522923,-0.3769679,0.16247204,0.19726154,0.009393152,0.7112259
0.53834414,-0.8992898,-1.2164447,-1.5565017,-1.3427614,-0.031832106,0.6882497,-0.08862446,-0.043641068,0.32604924
0.7442587,-0.85868776,-1.3298569,-1.6180377,-1.1698236,-0.32150948,0.13011393,-0.6818936,-0.5675331,0.30634266
1.2321095,-1.3519403,-2.5545602,-2.3706293,-1.4976554,-0.23009518,0.3263538,-0.5555715,-0.12151745,0.77030486
1.1944934,-1.5498812,-2.616065,-2.7431474,-2.0550725,-0.17670979,0.69093215,0.02656636,0.02318579,0.30236807
1.0585126,-1.5260282,-2.8037856,-2.5355313,-1.3922647,-0.051372033,0.15616164,-0.06749317,0.1823503,0.0634024
0.94117796,-0.6128876,-2.0418324,-2.264044,-1.5311959,-0.2570637,0.3940156,-0.57972115,-0.78196144,0.32809475
0.5424777,-0.8369519,-1.2010907,-1.209639,-0.79847866,-0.26766837,0.20261888,-0.17771582,-0.074722864,0.374167
1.3158079,-0.7493219,-1.8969078,-2.1035929,-1.5884862,-0.60794663,0.5105562,-0.8216956,-0.5983783,0.8708143
0.23287109,-0.7696655,-0.93145764,-1.4480798,-0.4256246,0.065860555,0.5168225,0.3215148,-0.37447876,-0.3849365
0.284534,-0.26645187,-1.4261074,-1.9415692,-0.97880507,-0.5880161,0.0056219157,0.026684992,-0.15610442,0.12564996
1.060695,-1.1421385,-2.4575958,-2.525165,-1.6492739,-0.61780316,0.66923034,0.51889896,0.017286925,0.6860715
0.9527142,-0.1462651,-1.2257223,-1.7371922,-0.7146097,0.14252931,0.10288073,-0.25029403,0.0035907836,0.22062714
1.3515968,-1.2050647,-2.1075954,-2.4025612,-1.4244103,-0.16555725,0.58946234,0.032754865,-0.5102678,0.3913459
0.50258124,-1.2848462,-1.9942473,-2.4718735,-1.56582,-0.33484808,-0.17539519,-0.106712945,0.10778956,0.30471873
0.5686952,-1.3740569,-2.0056987,-2.3416452,-1.777103,-0.6558611,0.5881692,-0.09185406,-0.004890116,0.0797372
0.7559649,-1.1974014,-2.1658738,-3.316113,-2.3478644,-0.13127308,1.7757955,0.061197773,-0.71795124,0.64942265
0.48336148,-1.0692687,-2.2167232,-2.3224983,-1.6361668,-0.36727622,0.6629767,0.14951243,0.38754183,0.5194342
1.1634029,-0.9843223,-2.035299,-1.9824506,-1.2976363,-0.37755442,0.38780496,-0.15785599,-0.6771191,0.31150684
1.2834376,-1.6856499,-2.4968426,-2.5417898,-1.9021826,-0.1367679,0.4913552,-0.20027478,-0.18795212,0.52951163
1.0928787,-1.402362,-2.7854044,-2.825081,-2.1696575,-0.30802774,1.0981071,0.049918253,0.04006183,0.9359096
1.082929,-1.1622992,-1.7268229,-1.8779243,-1.641094,-0.3189463,0.8094949,0.20511155,-0.3577559,0.6321013
1.0021242,-1.4829661,-1.7459888,-2.0530236,-1.1198741,-0.15947698,0.532805,0.3231884,0.34182027,0.53919953
1.2525338,-1.0470674,-1.768593,-1.6469053,-1.0556493,-0.37714702,0.5746304,-0.23735543,-0.1680309,0.035482787
0.7794817,-1.6062648,-2.7833161,-3.0029166,-1.3276148,-0.033919152,0.8137716,-0.21155256,-0.106512904,0.7976526
1.0289046,-1.2955517,-2.16366,-2.3576646,-1.5361196,-0.35306126,0.63067216,-0.10765378,-0.22411641,0.70859694
0.74474823,-1.4406214,-1.2128454,-1.8315578,-0.92279124,-0.31476936,0.4851762,0.1744841,-0.17218114,0.2865878
0.5935648,-0.6395456,-1.1811274,-1.4858913,-1.0954612,-6.712584e-05,0.44700786,-0.16824336,-0.1475727,0.34485957
-0.09043148,-0.9399768,-1.6484911,-1.8402367,-1.6305643,-0.59667736,0.51462334,-0.28791305,-0.6133403,0.75352013
0.8027943,-1.4277544,-2.069168,-1.93776,-1.437833,-0.5705423,0.32219952,-0.069177695,-0.1366093,0.09457744
1.5036873,-0.9060728,-2.353376,-2.6994908,-1.6443211,0.023408392,1.2647904,-0.08132675,-0.38921475,0.74126005
0.80535805,-1.2388885,-2.4316645,-2.7117512,-2.1903188,-0.4140325,0.65926206,0.16413175,-0.2415613,0.91488844
1.0797658,-0.8699865,-2.61951,-2.3936834,-1.8824652,-0.26646587,0.14849299,-0.27871856,-0.4553071,0.7548223
0.998889,-0.8864055,-1.9669161,-2.1114185,-1.6715829,-0.2630078,0.41637886,0.07465877,-0.47256958,0.3248527
0.7586081,-0.5858563,-2.073681,-2.727223,-1.5778196,-0.6305508,-0.23793778,-0.33545595,-0.58187324,0.59475404
0.4046536,-0.7999934,-1.7706869,-2.1349742,-1.7974223,-0.5467829,0.28922126,0.3122067,-0.007508606,0.4728959
0.48141783,-1.1315881,-2.2041616,-2.0932329,-1.3844411,-0.5495533,-0.029415948,0.010894407,-0.24050234,0.13597137
1.1911217,-1.1821864,-2.0598085,-2.2700675,-1.2126149,0.12497104,0.6054632,-0.17437702,-0.42423183,1.415328
1.7198825,-1.5388055,-2.5195606,-2.6179435,-1.7930244,0.3800036,0.9770029,0.06548667,0.24226728,0.8222418
1.2092475,-0.7935855,-2.0196474,-1.9643875,-1.6401837,-0.56315666,0.47038528,0.19778314,0.3254455,0.7908612
0.7042268,-1.3597803,-2.5632858,-2.1269534,-1.794536,-0.21638203,0.83319205,-0.23455958,0.08385425,0.13047312
0.8212757,-1.2980956,-1.9846165,-2.804906,-1.8413774,-0.48124272,0.30524433,-0.24687307,0.41468823,0.99352247
0.75294864,-1.4063421,-1.9083297,-2.0287259,-1.443925,0.24842036,0.44163492,-0.2307236,-0.059731044,0.24504289
1.088881,-1.2604717,-1.615454,-2.0059488,-1.2216923,-0.38389257,0.3631869,-0.088261746,-0.32472676,0.34595785
1.257028,-1.4579684,-2.60367,-2.9208398,-2.2055707,-0.7203877,0.5263288,-0.13738322,-0.027357614,0.66125
1.0559255,-1.3349948,-2.4525616,-2.2671244,-1.4060571,-0.47293827,0.23453906,0.18384513,0.23239863,0.11174621
0.5488931,-1.8602173,-2.606635,-2.5139928,-1.5734196,-0.6432458,0.06886837,0.09017461,-0.2894325,-0.028999003
1.2151402,-1.0550563,-2.046287,-2.3686051,-1.2157757,-0.20909591,0.37527746,-0.25344834,-0.48534265,0.077414155
0.5487319,-1.3509517,-2.628394,-2.2640793,-1.1253746,-0.74196005,-0.5651081,0.009741869,0.17715192,0.4031202
0.8516319,-1.2673782,-2.2634435,-2.117524,-1.6383668,-0.42450172,0.31172684,-0.07722169,0.30221087,0.614535
0.6179759,-0.32101616,-1.3682654,-1.4744579,-1.415989,-0.29953617,0.2736466,-0.33712476,0.095371135,0.31323865
0.7255729,-0.7977737,-2.144245,-2.3428931,-1.7368501,-0.7072809,0.50597024,-0.51946616,-0.51976585,0.6590442
0.740713,-0.6156056,-1.9530262,-2.6830149,-1.7949061,-0.48672128,0.26368853,-0.348896,-0.5841743,0.41454893
0.42269564,-1.3496318,-1.3996263,-1.8259016,-1.067511,-0.11694864,0.6705026,0.15896633,-0.39530066,-0.26573876
0.3106126,-0.94743615,-1.5839669,-2.1994684,-1.4727696,-0.38450965,0.56278795,-0.30666798,-0.5039042,0.48256758
0.42153427,-0.9955232,-1.768451,-2.0741801,-0.9632529,-0.41108385,0.54008675,-0.049174216,-0.3494382,0.45361665
0.665345,-0.59422314,-1.757958,-2.0153196,-1.2549813,-0.29123786,0.754007,-0.050341055,0.049678754,0.8860743
1.2042302,-1.3127422,-2.396159,-3.1258714,-1.9612895,-0.55235267,0.21455605,0.5657608,0.10497691,0.31358695
0.6449409,-1.6571922,-2.5090296,-2.5647101,-1.590121,-0.67835087,0.3459117,-0.209014,-0.13270137,-0.011672226
0.9156772,-1.6380594,-2.9844685,-3.3598273,-1.9869801,-0.5329914,0.5484054,-0.22758628,-0.36818218,0.20445561
1.5964859,-1.3933315,-2.9014535,-3.5196357,-1.7286376,-0.20229974,0.9360432,0.38591638,0.010130234,1.0119507
0.93301934,-1.1215594,-3.095151,-3.0501962,-1.5247473,-0.16206752,0.43164837,-0.46212253,0.06953912,1.0559525
0.96307886,-0.8882578,-1.6188715,-1.7645814,-1.2155308,-0.16854884,0.5084486,0.14454536,-0.1101308,0.70092237
0.75925773,-1.410462,-1.9236395,-1.7129619,-1.6706426,0.0018845184,0.6361713,-0.30526075,-0.8274249,0.47601852
0.859637,-1.068873,-2.418477,-2.933637,-1.7883245,-0.7069632,0.5180426,-0.4333958,-0.45459205,0.3813638
1.1209697,-1.4098915,-2.4367611,-2.6689525,-1.4139184,-0.008060841,0.32806414,-0.5812289,-0.74426186,0.31405437
1.1368312,-0.9241582,-2.2307422,-2.0809014,-1.129809,-0.118408464,0.7512676,-0.3880165,-0.26684293,-0.15573964
1.055809,-1.24003,-2.4293838,-2.2980936,-1.5040613,-0.30410162,0.68400425,0.14915578,-0.31802315,0.28302935
1.491667,-1.0946125,-1.7752794,-2.038803,-1.5167204,-0.23505652,0.4816571,-0.21620455,-0.07989574,1.0483364
0.5699766,-0.9415977,-1.9087011,-2.6016076,-1.8899964,-0.8854872,0.36877105,-0.38801917,-0.54278564,-0.11950509
0.22893874,-0.73986304,-1.2434015,-1.7810719,-1.2113166,-0.1404699,0.1636635,-0.6200302,0.005948951,0.45859268
0.62812877,-0.6175078,-2.1671016,-2.3191893,-1.8474051,-0.47835022,0.38626423,-0.8271928,-0.510473,0.4166946
0.57000136,-1.3756139,-2.8798933,-2.7577915,-1.3556982,0.074753314,0.4877734,0.31077254,-0.14494652,0.024124999
0.97732466,-0.64594775,-1.9729903,-1.994336,-1.2681816,-0.0099697225,0.39706224,0.08311975,0.15958835,0.2947388
1.2553606,-1.0942225,-2.0085874,-2.6986508,-1.906671,0.17622656,0.44805583,-0.41038758,0.5250413,0.93435824
0.88354266,-0.34988198,-1.7546417,-2.6797242,-1.7169499,-0.6149925,0.20798156,-1.1184206,-0.2799429,0.9339864
1.7088648,-1.3511539,-2.7762928,-2.6296542,-1.8640164,-0.5576336,0.5292215,0.12527034,0.26117706,0.29247
1.0938687,-0.9978236,-2.4952865,-3.1567283,-2.260376,-0.5334648,0.6749893,0.18640573,0.2425136,0.6846239
1.0013297,-0.78158057,-1.8212978,-2.191377,-1.4916949,-0.47966406,0.3033715,-0.0015748944,-0.35664684,0.016412033
0.7340524,-1.1801956,-1.9810576,-1.9623241,-1.2963536,-0.37659848,0.47221452,-0.65809935,-0.6331474,0.5815081
0.81243247,-1.4969661,-1.9976373,-2.1648417,-2.029452,-0.5676302,0.6691241,0.03656686,0.24956504,0.7394278
1.0586821,-1.2871503,-2.0534787,-2.668388,-1.2804121,-0.6254048,0.76552755,-0.051165268,-0.39820895,0.1862435
0.81606495,-1.0667615,-2.2235336,-2.1669624,-1.2674763,0.008045118,0.37858778,-0.29988754,-0.30687958,0.34650794
1.0979637,-1.0778425,-1.803723,-2.3616319,-1.0536577,0.109372884,0.5024318,-0.2972039,0.010748841,0.2100854
0.0022951004,-0.9560956,-1.9148072,-2.123316,-1.7839329,-0.50963515,0.023591433,-0.5020013,-0.6085926,0.53354514
1.5272098,-1.1875854,-2.7106364,-2.876813,-2.1069229,-0.89904153,0.12270862,0.0022264677,0.10255423,0.4590737
1.3055563,-1.8822095,-2.8492556,-2.9560432,-1.9050599,-0.6643417,0.9715049,0.16970098,0.003130021,1.1256468
0.8075396,-2.1664476,-2.5142722,-2.7396727,-1.9285258,-0.44122225,0.19709755,-0.33556515,-0.81459916,0.22680378
0.96808153,-1.1088314,-2.2093349,-1.9859368,-1.4431274,-0.37336048,0.90298253,0.3448343,0.17418893,-0.014897047
1.0789542,-1.1478081,-2.9585915,-2.614834,-1.7022516,-0.65032333,0.39968804,-0.19128513,-0.44760102,0.3464389
0.87075067,-0.8736043,-2.055773,-2.3839424,-1.0500132,-0.1877653,0.9559776,0.55481184,-0.050118547,1.1211368
0.29808125,-0.6213648,-1.9836246,-1.8318121,-1.2244093,-0.14297302,0.45190504,-0.12247824,0.16431065,0.51580966
0.6848297,-0.95465654,-2.305189,-2.3885605,-1.2943621,-0.23972271,0.08661231,-0.26788658,0.02509433,0.68731135
0.8702881,-1.8794647,-2.9558585,-2.6919513,-2.18254,-0.9428924,0.26911226,0.027966026,-0.28670663,0.63195044
0.47384268,-0.97714984,-2.1859736,-1.8842918,-1.6086873,-0.4657212,0.409558,0.24886101,-0.49358335,0.37496376
1.2766443,-1.7538059,-2.8169043,-3.0559015,-1.9518002,-0.15456311,0.4203891,-0.08609257,0.12601514,0.69849056
1.1646832,-1.0713631,-2.2141442,-2.583157,-1.7812994,-0.44921505,0.38864905,-0.61670905,-0.26931408,0.3159426
1.251302,-1.1573749,-2.7318647,-2.46563,-1.4056218,-0.2138808,0.35842562,-0.22840868,0.2446153,0.2095081
0.71857315,-0.5300685,-1.7820379,-2.382373,-1.5981157,0.2879994,0.57910913,-0.13540235,-0.672352,0.019149126
1.2821333,-1.0769664,-2.6658359,-2.9450076,-2.255724,-0.5277042,0.980743,0.4323259,-0.10514594,0.7301633
0.75868595,-1.2283646,-1.9707937,-2.4332898,-1.743334,-0.6153352,0.4256372,0.12209082,-0.2120502,0.41423628
0.92736965,-0.60229325,-1.5851839,-1.7892182,-1.2282182,0.006472581,0.5061011,-0.18838203,-0.23714937,0.6511903
1.6434597,-1.3326083,-2.8645816,-2.936135,-2.370328,-0.7002094,0.14849979,-0.46612096,-0.17822926,0.86435944
1.2637961,-1.0814991,-2.2272882,-2.0913413,-1.9575115,-0.6497101,0.53111374,0.35732704,0.33480996,0.8570336
1.2822751,-1.2826338,-2.0886333,-2.102565,-1.3138884,-0.043498803,0.9183582,-0.13002951,-0.4202597,0.7691744
0.91260254,-0.9732884,-1.579595,-1.8074094,-1.0402732,0.12059603,0.6242549,0.05533355,-0.35899615,0.75860995
1.0393223,-1.3361337,-2.1266823,-1.8272969,-1.933404,-0.67614865,0.43420675,-0.29844442,-0.6380058,-0.05430291
1.834202,-1.0717288,-2.6703694,-2.5329604,-1.6114094,-0.9028169,0.60357493,-0.01883886,0.32895923,1.0669098
0.43925288,-0.540522,-1.6714237,-1.433403,-0.81484044,-0.14916426,0.3177035,-0.42570886,-0.4129705,0.3925537
0.6083834,-1.6247473,-2.4180408,-2.7221797,-1.7854605,-0.44152907,0.47935694,-0.06438584,-0.10988279,0.32460785
0.1334004,-0.9028464,-2.092676,-1.9050885,-1.1822653,-0.44501153,0.8773686,0.6730252,0.07923248,0.29521602
0.9002633,-1.3981072,-2.0168722,-2.4982414,-1.601316,0.12314725,0.9284618,-0.053884737,-0.2083243,0.8362648
0.75725454,-0.93499005,-1.4145007,-1.5013764,-1.5229735,-0.20484222,0.59939367,-0.16662693,-0.8140024,0.39800224
1.2961003,-1.0874292,-3.1979344,-2.9247992,-1.8087268,0.22521019,0.9795684,-0.2019379,-0.416393,0.21252133
1.1170876,-0.58226997,-1.9844121,-1.8016996,-1.3315464,-0.11781987,0.70398235,-0.09957698,0.22461784,0.62537754
0.98727757,-1.2745935,-2.452812,-2.3212821,-1.2735944,-0.05817317,0.43858656,-0.6113715,-0.5467167,0.5137402
1.2854525,-1.2091945,-2.2763052,-2.4895508,-1.9212289,-0.14789464,0.55691665,-0.008113548,-0.35261527,0.6393992
1.074345,-0.7704337,-2.3195403,-2.3588727,-1.5404642,-0.83782125,0.4594213,-0.5031109,-0.7085173,1.1375985
1.7297844,-1.3884532,-1.9630891,-2.756885,-1.6999208,-0.27497113,0.7079402,0.1334889,-0.21859576,0.7005445
1.0584279,-1.3167202,-1.8544883,-2.6930008,-1.9497752,-0.12910871,0.49299166,-0.5721999,-0.17358042,0.54463387
0.7804808,-1.6057979,-2.7615395,-2.6900232,-1.3801825,-0.69237924,0.746375,-0.4484329,-0.33424634,0.78285646
1.31323,-1.2678485,-2.3562608,-2.3287995,-1.2552855,-0.18745203,0.62640315,0.42619583,0.38186544,0.34913787
0.6097556,-1.1964779,-2.3061156,-2.2186666,-1.5764542,-0.71677315,0.36204073,0.11282693,0.025522878,-0.24418527
0.05727101,-1.3525277,-1.8942649,-1.9273759,-1.5822151,-0.02681568,0.62606215,0.23726042,0.048657008,0.39589155
1.504414,-0.8821183,-2.504211,-2.603861,-1.7361987,-0.58164334,0.6624326,-0.81949365,-0.5024522,0.5337449
0.7557739,-1.162945,-2.3100162,-2.3483648,-1.5962977,-0.74317926,-0.13081507,-0.3133961,0.15445188,0.6316899
1.5045234,-1.0233803,-2.198517,-2.5901053,-2.1109457,-0.4471703,0.94029665,-0.06090146,0.102540426,1.0960723
0.78629,-1.0053564,-2.6021988,-2.6367266,-1.5879389,-0.26908904,0.5851387,-0.36530992,-0.5387941,0.5748534
0.9127571,-1.0073686,-1.885892,-2.7060647,-1.6192218,-0.13096815,0.3082754,0.09110418,-0.11787447,0.92393047
0.9902578,-1.3145398,-2.5219553,-2.4554343,-1.8074611,-0.33446142,0.7445119,0.08104245,0.1506133,0.30475438
0.89815265,-0.8155722,-1.9325515,-2.0442939,-1.2439288,-0.29174832,0.23924743,-0.098869145,0.57632387,0.8014063
0.5962094,-1.2134682,-2.1962585,-2.4945252,-1.7452891,-0.85858846,0.65185726,-0.23272097,-0.2627168,0.6880488
1.4727811,-0.8805829,-2.229639,-1.9150418,-1.6800864,-0.1867609,0.67062205,-0.21173371,0.014905309,0.93839383
0.71293557,-1.0108775,-1.7602669,-2.227244,-1.6526179,-0.5548058,0.31730577,-0.15294217,-0.09301989,0.6989121
0.59911966,-0.909061,-1.5974947,-1.655064,-1.7825409,0.072667226,0.26644298,-0.5182255,-0.5705397,0.027712386
0.6755651,-0.8507551,-1.6635913,-1.8260927,-1.157247,-0.2752527,0.34625962,-0.022431958,-0.31855717,0.45478734
0.85692745,-0.81490636,-1.6667084,-2.2860987,-1.5546598,-0.90704393,0.59737724,-0.1376481,-0.055877034,0.2822208
0.87547547,-1.6425554,-1.9325696,-2.3189588,-1.3608086,-0.29465806,1.0622483,0.7367482,-0.06430223,0.19893353
0.4785954,-1.2026699,-2.1538413,-2.0447233,-1.813386,-0.6185558,0.4122531,-0.52950156,-1.0947645,0.17351419
0.5092969,-0.90918934,-1.7027245,-1.7395804,-0.62990636,0.069460645,0.73081326,-0.34981513,-0.7397505,0.45095217
0.3697551,-2.0876007,-2.0752428,-2.4972775,-1.4068002,-0.07806019,0.2197631,-0.24687181,-0.38053742,0.044016227
0.81200135,-1.3590425,-2.3351827,-2.118676,-1.1421928,0.0059867254,0.5007833,-0.4011386,-0.5103292,0.7126766
1.4915622,-0.97944546,-2.0236263,-2.181159,-1.488707,0.028839426,1.0272895,0.15536787,-0.17510192,0.9349201
1.2324716,-1.372947,-2.3186796,-2.5545352,-1.461394,-0.46062878,0.48192394,-0.3380453,-0.22296607,0.071203835
1.5213523,-1.3420329,-2.483532,-2.7840729,-2.0790288,-0.72458714,0.8554984,0.02277974,0.3508379,0.458842
0.82232064,-1.3214265,-2.9560502,-2.9073718,-2.001438,-0.8904341,0.79703933,0.4396079,0.20738608,0.7524882
-0.023654293,-0.8084456,-1.7177786,-2.2071307,-1.4610707,-0.68141085,0.15011299,-0.45891786,-0.30036384,0.10532131
1.12212,-0.81646156,-1.9600761,-2.2945125,-1.8818295,-0.10885799,0.75535744,-0.16851178,-0.35291442,0.5055495
1.3791926,-1.7116845,-2.6080768,-2.9928129,-1.7358268,-0.29545507,0.6466928,-0.25903353,-0.17151423,0.5753711
1.2761083,-0.70994955,-2.1846998,-2.8675442,-1.718539,-0.6546147,0.3768508,0.5664193,-0.14467046,0.31681606
0.93420327,-1.3105713,-1.5198954,-1.8617707,-1.0624119,-0.31290993,0.43616107,-0.19548948,-0.04107575,0.63482726
0.357882,-0.7901515,-1.419728,-1.4184247,-1.1147578,-0.22615764,0.12544005,-0.32675472,-0.5686999,0.17872682
1.1243571,-1.2004789,-1.841172,-2.318238,-0.8757753,0.17710848,-0.20473051,-0.24614944,-0.39330333,0.22285254
0.9661233,-0.84814,-2.1506069,-2.5459766,-1.3190628,-0.40608883,0.69645447,0.3632031,0.20936757,0.5095638
0.7259977,-0.8055525,-1.6938967,-2.239831,-0.9988097,0.30114585,0.56185097,-0.501321,-0.0996158,0.38956153
1.2551122,-1.392062,-2.9309976,-2.8537538,-2.173408,-0.47907895,0.235569,-0.006511127,-0.10579661,0.7010642
0.5785384,-0.5360277,-2.0315015,-2.0505404,-1.1310766,-0.107081234,0.6087559,-0.38425156,-0.23770516,0.8577149
0.41609314,-0.6531086,-2.0345068,-2.7462535,-2.0322492,-0.4597186,0.25610358,-0.5827416,-0.12705313,0.7200875
0.7345824,-1.8043609,-2.379998,-2.3436196,-1.7645918,-0.42765537,0.6617107,0.20336182,0.49150172,0.31664756
0.7208846,-1.8554792,-2.7392707,-2.9608746,-2.3549023,-0.77884334,0.45939058,0.10017164,-0.17054085,1.1992484
1.1487162,-1.0295589,-2.0530062,-2.1364672,-1.5228107,-0.3711719,0.27959067,0.17961892,-0.035603624,0.0015575669
0.6806479,-1.5227928,-2.0405064,-2.129227,-1.5093094,-0.49542427,0.49307996,-0.047606654,0.4912252,0.7065918
0.81493026,-0.674633,-1.9749727,-2.3444765,-1.3898271,-0.28275555,0.32505926,-0.015904084,-0.15388656,0.39446267
1.0181774,-0.80017525,-1.5761387,-1.7975724,-1.4141552,-0.35783044,0.32825342,0.27447072,0.41106504,0.20332702
0.75550616,-1.1901922,-2.351583,-2.3674698,-1.5170599,-0.4402311,0.021809658,-0.17864488,-0.54164976,0.4963665
1.032398,-0.75621176,-1.7984293,-2.7335522,-1.9071858,-0.25746927,0.84800875,0.44636008,-0.13167416,0.35997835
0.6655342,-1.1692857,-1.5266049,-2.301276,-1.4623034,-0.2964577,0.6644508,-0.06804091,0.17637266,0.47510695
1.0464705,-0.76175165,-1.895891,-1.9976497,-0.9372462,-0.6587933,0.2834116,-0.38958144,-0.09916431,1.307054
0.98828244,-1.1325455,-1.8641343,-2.287147,-1.2700824,0.10165695,0.6265142,0.15439992,0.3830005,0.43975094
0.7780221,-1.3636631,-1.9287142,-2.026166,-1.5360963,-0.67409736,0.5335862,-0.2419398,-0.72968596,0.4775406
0.51354355,-0.7098066,-1.934108,-2.0446992,-1.2593694,-0.13137676,-0.012925706,-0.2471386,-0.016113767,0.4844094
1.0025256,-0.7603367,-2.083605,-2.0808558,-1.5187336,-0.48522803,0.33218628,-0.18622935,-0.0021896183,0.30836076
1.469526,-1.6198957,-2.351417,-2.5873687,-1.5629718,-0.48800525,0.23418163,-0.1706444,-0.66825384,0.26259094
1.2081829,-1.1273001,-2.0031471,-2.087342,-1.7357764,-0.7341709,0.20857428,-0.6314754,-0.19186805,0.2716209
1.370126,-1.4375998,-3.1142664,-2.5230644,-1.6677853,-0.467098,0.5243104,-0.16117528,-0.3277135,0.5567491
0.82087123,-0.80945355,-2.3651626,-2.5162425,-1.9300262,-0.69466656,-0.03268944,-0.5263399,0.13313779,0.86336684
1.3113247,-1.0412915,-1.666241,-1.7766354,-1.404098,-0.65346813,0.31418595,0.35587555,-0.1920407,0.31772685
0.38442156,-1.259212,-2.0334456,-2.3231316,-1.7499478,-0.20906234,0.26600268,-0.19274724,-0.5289791,-0.040827405
0.9263408,-0.71905756,-1.8683103,-2.1546626,-1.4706513,-0.35436228,0.281053,-0.4553604,-0.9196178,0.8092144
0.34682786,-0.9533682,-2.2300823,-1.8673772,-0.9489471,-0.11531126,0.50835687,-0.30052283,0.042731274,0.35325283
